Type,Round,Test Part,Presicion,Recall,F1-score,U-score
test-score,1,,0.30826000567697986,0.6936342346178411,0.42683086597668024,
Un-score,1,1,,,,0.17860175566751435
Un-score,1,2,,,,0.17932624016479365
Un-score,1,3,,,,0.17766285314540295
Un-score,1,4,,,,0.1789665281717982
Un-score,1,5,,,,0.17762215841636936
Un-score,1,6,,,,0.17770637353512236
Un-score,1,7,,,,0.17835548397711518
Un-score,1,8,,,,0.182441442840673
Un-score,1,9,,,,0.18012935045181114
test-score,2,,0.38248153173526306,0.648517382413088,0.4811759127548601,
Un-score,2,1,,,,0.16839190396156348
Un-score,2,2,,,,0.16659548487596373
Un-score,2,3,,,,0.168967515441861
Un-score,2,4,,,,0.16815858194038524
Un-score,2,5,,,,0.16856289963071003
Un-score,2,6,,,,0.16906517769548762
Un-score,2,7,,,,0.16781155485745874
Un-score,2,9,,,,0.167287238325678
test-score,3,,0.4276379012108399,0.644180660104227,0.51403488506411,
Un-score,3,1,,,,0.16174609254185426
Un-score,3,2,,,,0.1594658836044699
Un-score,3,3,,,,0.16228486992616864
Un-score,3,4,,,,0.16255758322577638
Un-score,3,5,,,,0.16187508901927616
Un-score,3,7,,,,0.1609107878045129
Un-score,3,9,,,,0.16172481439467604
test-score,4,,0.4460260972716489,0.6496199032480995,0.5289070192713462,
Un-score,4,1,,,,0.15756841926318335
Un-score,4,2,,,,0.15413068240688257
Un-score,4,3,,,,0.15814323828645493
Un-score,4,5,,,,0.1568494508921501
Un-score,4,7,,,,0.1567670791488177
Un-score,4,9,,,,0.15619437912203823
test-score,5,,0.4593578247035001,0.6551155115511551,0.5400442101683387,
Un-score,5,1,,,,0.15016645576515392
Un-score,5,2,,,,0.14748925522188927
Un-score,5,5,,,,0.14929480260522085
Un-score,5,7,,,,0.14901206207421064
Un-score,5,9,,,,0.14866810074242656
test-score,6,,0.46792587312900924,0.6581453634085213,0.5469693813788794,
Un-score,6,2,,,,0.1401270895815316
Un-score,6,5,,,,0.14034864388782536
Un-score,6,7,,,,0.14042489400418465
Un-score,6,9,,,,0.14233026853883188
test-score,7,,0.46656534954407297,0.6513437057991514,0.5436835891381346,
Un-score,7,2,,,,0.1409776061196148
Un-score,7,5,,,,0.14085662754784686
Un-score,7,7,,,,0.13856253389396064
test-score,8,,0.4785330948121646,0.6695869837296621,0.5581637976004175,
Un-score,8,5,,,,0.13744301300385756
Un-score,8,7,,,,0.13496874308882445
test-score,9,,0.5070671378091873,0.6784869976359338,0.5803842264914054,
Un-score,9,7,,,,0.13052110296085243
