Type,Round,Test Part,Presicion,Recall,F1-score,U-score
test-score,1,,0.6673279603223806,0.33275627550389514,0.44407772597879447,
Un-score,1,0,,,,0.10547080911419839
Un-score,1,1,,,,0.10626776919778146
Un-score,1,2,,,,0.11299606395628917
Un-score,1,3,,,,0.11351573589490452
Un-score,1,4,,,,0.11491913594457906
Un-score,1,5,,,,0.11348046058814272
Un-score,1,6,,,,0.11295232947577662
Un-score,1,7,,,,0.10995516786447691
Un-score,1,8,,,,0.11350455455944648
Un-score,1,9,,,,0.10691120372131283
Un-score,1,10,,,,0.11400192813468099
test-score,2,,0.6670962752932079,0.33183741505321196,0.4432076037162307,
Un-score,2,0,,,,0.10460165508136317
Un-score,2,1,,,,0.10292432343693073
Un-score,2,2,,,,0.10597327279574925
Un-score,2,3,,,,0.11337112459688746
Un-score,2,4,,,,0.11036914669455493
Un-score,2,5,,,,0.1065288877034492
Un-score,2,6,,,,0.1080564074230461
Un-score,2,7,,,,0.10455241339964227
Un-score,2,8,,,,0.11337095479510827
Un-score,2,9,,,,0.10285748599673765
test-score,3,,0.6340418520349316,0.2860328551252509,0.3942219034934945,
Un-score,3,0,,,,0.11044192973846545
Un-score,3,1,,,,0.1073375093630423
Un-score,3,2,,,,0.10712375694022694
Un-score,3,3,,,,0.10683253243326281
Un-score,3,4,,,,0.10638351941774195
Un-score,3,5,,,,0.10725185282686717
Un-score,3,6,,,,0.10698707819041706
Un-score,3,7,,,,0.10711985411078984
Un-score,3,8,,,,0.10684117600467413
test-score,4,,0.6225421348314607,0.27703125,0.38343425605536335,
Un-score,4,0,,,,0.11235054520281613
Un-score,4,1,,,,0.10763420568166616
Un-score,4,2,,,,0.1077085241081742
Un-score,4,3,,,,0.10824685465884575
Un-score,4,4,,,,0.10790421639445393
Un-score,4,5,,,,0.10767233746767085
Un-score,4,6,,,,0.1077780462360703
Un-score,4,7,,,,0.10796669329755781
test-score,5,,0.5737951807228916,0.24411899313501145,0.3425158928915431,
Un-score,5,0,,,,0.1175068805021038
Un-score,5,1,,,,0.11580146807423283
Un-score,5,2,,,,0.1121574756020188
Un-score,5,3,,,,0.10652789465600976
Un-score,5,4,,,,0.10753236591937704
Un-score,5,5,,,,0.11094351914571939
Un-score,5,6,,,,0.10870440858546065
test-score,6,,0.5394313967861557,0.2222222222222222,0.31477207155222153,
Un-score,6,0,,,,0.1220537338589469
Un-score,6,1,,,,0.11954819040233255
Un-score,6,2,,,,0.12128215620407455
Un-score,6,3,,,,0.12323672018820851
Un-score,6,4,,,,0.12162263376012049
Un-score,6,5,,,,0.12169418970282009
test-score,7,,0.5436997319034853,0.23103212576896787,0.3242724656220019,
Un-score,7,0,,,,0.1242776577740738
Un-score,7,1,,,,0.12117583481219771
Un-score,7,2,,,,0.11701063033878896
Un-score,7,3,,,,0.11638948943846558
Un-score,7,4,,,,0.11652513310341253
test-score,8,,0.537117903930131,0.22976338729763388,0.3218491059747056,
Un-score,8,0,,,,0.12718891598123686
Un-score,8,1,,,,0.12551461040530637
Un-score,8,2,,,,0.12272854154440821
Un-score,8,3,,,,0.12023340161655248
test-score,9,,0.5239616613418531,0.2189001601708489,0.3087930709847487,
Un-score,9,0,,,,0.12808871258440294
Un-score,9,1,,,,0.12727592906826196
Un-score,9,2,,,,0.1258219194321599
test-score,10,,0.5286718460969293,0.2267174361415199,0.31734399289362647,
Un-score,10,0,,,,0.12961709207548608
Un-score,10,1,,,,0.12962167916203848
test-score,11,,0.521713954834974,0.22301980198019802,0.31246748742847236,
Un-score,11,0,,,,0.130066596693163
